Brand,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),fuel efficiency,Serial Number
MERCEDES-BENZ,G 550,SUV - STANDARD,4.0,8,A7,Z,18.2,16.5,17.5,16.0,410.0,0.042682926829268296,5162
AUDI,R8,TWO-SEATER,5.2,10,M6,Z,21.1,13.8,17.8,16.0,409.0,0.04352078053071038,49
AUDI,R8 SPYDER,TWO-SEATER,5.2,10,M6,Z,21.1,13.8,17.8,16.0,409.0,0.04352078053071038,53
BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,21.0,13.1,17.5,16.0,408.0,0.0428921568627451,2269
AUDI,R8,TWO-SEATER,4.2,8,M6,Z,21.2,13.4,17.7,16.0,407.0,0.0434889453634876,47
AUDI,R8 SPYDER,TWO-SEATER,4.2,8,M6,Z,21.2,13.4,17.7,16.0,407.0,0.0434889453634876,51
MERCEDES-BENZ,G 63 AMG,SUV - STANDARD,5.5,8,AS7,Z,19.4,15.7,17.7,16.0,407.0,0.0434889453634876,760
BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,21.3,12.8,17.5,16.0,407.0,0.042997542997543,3376
FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.6,13.2,17.3,16.0,406.0,0.04261083555926243,3704
BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,20.9,13.0,17.3,16.0,405.0,0.04271604749891493,4440
ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20.7,12.9,17.2,16.0,404.0,0.04257425931420657,3180
ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS8,Z,20.7,12.9,17.2,16.0,404.0,0.04257425931420657,3182
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.9,12.7,17.2,16.0,403.0,0.04267990263756688,3179
ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS8,Z,20.9,12.7,17.2,16.0,403.0,0.04267990263756688,3181
FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.4,13.1,17.1,17.0,403.0,0.0424317627331755,4781
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,6.2,8,AS6,X,20.1,14.4,17.5,16.0,402.0,0.043532338308457715,375
FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.4,13.1,17.1,17.0,402.0,0.04253731438176549,5800
MERCEDES-BENZ,G 550,SUV - STANDARD,5.5,8,AS7,Z,19.0,16.5,17.9,16.0,401.0,0.04463840303872886,3003
MERCEDES-BENZ,G 550,SUV - STANDARD,4.0,8,AS7,Z,19.0,16.6,17.9,16.0,401.0,0.04463840303872886,4082
ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS8,Z,20.6,12.8,17.1,17.0,401.0,0.04264339247249308,4254
BENTLEY,Bentayga,SUV - STANDARD,6.0,12,AS8,Z,20.0,13.8,17.2,16.0,401.0,0.04289276998239265,6561
LAMBORGHINI,GALLARDO COUPE,TWO-SEATER,5.2,10,M6,Z,20.6,13.5,17.4,16.0,400.0,0.043499999046325684,640
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20.7,12.7,17.1,17.0,400.0,0.042750000953674316,4251
ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20.7,12.7,17.1,17.0,400.0,0.042750000953674316,4252
ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS8,Z,20.7,12.7,17.1,17.0,400.0,0.042750000953674316,4253
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Z,20.4,13.1,17.1,17.0,400.0,0.042750000953674316,7288
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12,AS8,Z,20.4,13.1,17.1,17.0,400.0,0.042750000953674316,7289
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Z,20.4,13.1,17.1,17.0,400.0,0.042750000953674316,7290
NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8,A5,X,19.7,14.3,17.3,16.0,398.0,0.04346733476648379,865
ROLLS-ROYCE,DAWN,COMPACT,6.6,12,AS8,Z,20.3,13.0,17.0,17.0,397.0,0.042821158690176324,5342
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,17.0,397.0,0.042821158690176324,5343
ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,17.0,397.0,0.042821158690176324,5344
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Z,20.3,13.0,17.0,17.0,397.0,0.042821158690176324,6396
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,17.0,397.0,0.042821158690176324,6397
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,17.0,397.0,0.042821158690176324,6398
FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.9,10.7,13.0,22.0,305.0,0.04262295081967213,2580
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3558
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3559
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3564
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3565
FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.7,13.0,22.0,305.0,0.04262295081967213,3651
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,21.5,15.1,18.6,15.0,305.0,0.060983607808097466,3675
GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3770
GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3771
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3777
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,3778
MERCEDES-BENZ,AMG S 63 COUPE,COMPACT,5.5,8,AS7,Z,15.3,10.2,13.0,22.0,305.0,0.04262295081967213,4062
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4616
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4617
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4622
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4623
FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.7,13.0,22.0,305.0,0.04262295081967213,4711
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.5,11.2,13.0,22.0,305.0,0.04262295081967213,4751
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5.0,8,AS10,X,15.5,10.0,13.1,22.0,305.0,0.04295082092285156,4790
GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4840
GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4841
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4847
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,0.04262295081967213,4848
MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3.0,6,A9,Z,14.3,11.4,13.0,22.0,305.0,0.04262295081967213,5168
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15.0,305.0,0.060327867601738604,5683
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15.0,305.0,0.060327867601738604,5874
LAND ROVER,Range Rover 5.0 Supercharged,SUV - STANDARD,5.0,8,AS8,Z,14.4,11.3,13.0,22.0,305.0,0.04262295081967213,6060
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15.0,305.0,0.060327867601738604,6739
DODGE,Challenger (MDS),MID-SIZE,6.4,8,A8,Z,15.8,9.6,13.0,22.0,305.0,0.04262295081967213,6753
DODGE,Challenger Widebody (MDS),MID-SIZE,6.4,8,A8,Z,15.8,9.6,13.0,22.0,305.0,0.04262295081967213,6756
DODGE,Charger (MDS),FULL-SIZE,6.4,8,A8,Z,15.8,9.6,13.0,22.0,305.0,0.04262295081967213,6765
DODGE,Charger Widebody (MDS),FULL-SIZE,6.4,8,A8,Z,15.8,9.6,13.0,22.0,305.0,0.04262295081967213,6767
FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,X,14.4,11.2,13.0,22.0,305.0,0.04262295081967213,6802
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15.0,305.0,0.060327867601738604,6896
LAND ROVER,Range Rover 5.0 Supercharged,SUV - STANDARD,5.0,8,AS8,Z,14.4,11.2,12.9,22.0,305.0,0.0422950807164927,7072
LAND ROVER,Range Rover 5.0 Supercharged LWB,SUV - STANDARD,5.0,8,AS8,Z,14.4,11.3,13.0,22.0,305.0,0.04262295081967213,7073
FORD,E150 VAN FFV,VAN - CARGO,5.4,8,A4,E,24.9,19.6,22.5,13.0,360.0,0.0625,347
BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS8,Z,18.9,11.2,15.4,18.0,360.0,0.04277777671813965,2264
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19.0,360.0,0.04222222169240316,2937
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.3,13.0,15.4,18.0,360.0,0.04277777671813965,3249
BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS8,Z,18.9,11.2,15.4,18.0,360.0,0.04277777671813965,3371
MASERATI,Levante GTS,SUV - STANDARD,3.8,8,AS8,Z,17.9,12.9,15.3,18.0,360.0,0.04250000052981907,6117
MASERATI,Levante Trofeo,SUV - STANDARD,3.8,8,AS8,Z,17.9,12.9,15.3,18.0,360.0,0.04250000052981907,6118
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.8,12.3,15.3,18.0,360.0,0.04250000052981907,6978
MASERATI,Levante GTS,SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18.0,360.0,0.04250000052981907,7129
MASERATI,Levante Trofeo,SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18.0,360.0,0.04250000052981907,7130
ASTON MARTIN,DB9,MINICOMPACT,5.9,12,A6,Z,18.0,12.6,15.6,18.0,359.0,0.04345404005980425,14
ASTON MARTIN,RAPIDE,SUBCOMPACT,5.9,12,A6,Z,18.0,12.6,15.6,18.0,359.0,0.04345404005980425,15
ASTON MARTIN,VANQUISH,MINICOMPACT,5.9,12,A6,Z,18.0,12.6,15.6,18.0,359.0,0.04345404005980425,20
MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,17.6,13.1,15.6,18.0,359.0,0.04345404005980425,763
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,A5,X,17.9,12.8,15.6,18.0,359.0,0.04345404005980425,864
ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,A8,Z,18.7,11.8,15.6,18.0,359.0,0.04345404005980425,934
ASTON MARTIN,DB9,MINICOMPACT,5.9,12,A6,Z,18.0,12.6,15.6,18.0,359.0,0.04345404005980425,1083
MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,17.5,13.2,15.6,18.0,359.0,0.04345404005980425,1859
MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.3,13.5,15.6,18.0,359.0,0.04345404005980425,1868
MERCEDES-BENZ,SLS AMG GT COUPE,TWO-SEATER,6.2,8,AM7,Z,18.1,12.6,15.6,18.0,359.0,0.04345404005980425,1885
MERCEDES-BENZ,SLS AMG GT ROADSTER,TWO-SEATER,6.2,8,AM7,Z,18.1,12.6,15.6,18.0,359.0,0.04345404005980425,1886
ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,18.7,11.8,15.6,18.0,359.0,0.04345404005980425,2065
MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6.0,12,AS7,Z,18.2,11.7,15.3,18.0,359.0,0.04261838493240909,3013
MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6.0,12,AS7,Z,18.2,11.0,15.0,19.0,359.0,0.04178272980501393,4090
PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A8,Z,18.0,11.9,15.2,19.0,358.0,0.04245810002588027,902
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19.0,358.0,0.04245810002588027,4010
TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.2,12.9,15.3,18.0,358.0,0.042737430700376715,4317
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19.0,358.0,0.04245810002588027,5082
DODGE,Challenger SRT Hellcat Widebody,MID-SIZE,6.2,8,A8,Z,18.6,11.2,15.3,18.0,358.0,0.042737430700376715,6760
CHEVROLET,CAMARO Z/28,COMPACT,6.2,8,M6,Z,18.1,12.3,15.5,18.0,357.0,0.04341736694677871,1295
MERCEDES-BENZ,S 65 AMG,FULL-SIZE,6.0,12,AS7,Z,18.5,11.8,15.5,18.0,357.0,0.04341736694677871,1876
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19.0,357.0,0.042296919836049655,2936
MERCEDES-BENZ,AMG GLE 63 S 4MATIC COUPE,SUV - STANDARD,5.5,8,A7,Z,17.2,12.8,15.2,19.0,357.0,0.0425770302780536,5134
MERCEDES-BENZ,AMG GLE 63 S 4MATIC Coupe,SUV - STANDARD,4.7,8,A7,Z,17.2,12.8,15.2,19.0,357.0,0.0425770302780536,6177
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,16.8,13.3,15.2,19.0,357.0,0.0425770302780536,6723
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.5,14.4,17.8,16.0,295.0,0.06033898046461202,2456
FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,14.4,10.4,12.6,22.0,295.0,0.04271186569989738,2581
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.5,14.4,17.8,16.0,295.0,0.06033898046461202,2676
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,23.0,295.0,0.0423728813559322,2744
MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,15.0,10.0,12.6,22.0,295.0,0.04271186569989738,2935
CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,14.4,10.4,12.6,22.0,295.0,0.04271186569989738,3471
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,23.0,295.0,0.0423728813559322,3831
MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22.0,295.0,0.04271186569989738,4008
CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,14.4,10.4,12.6,22.0,295.0,0.04271186569989738,4531
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.3,10.5,12.6,22.0,295.0,0.04271186569989738,4749
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,23.0,295.0,0.0423728813559322,4907
MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22.0,295.0,0.04271186569989738,5080
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.3,10.5,12.5,23.0,295.0,0.0423728813559322,5781
MASERATI,Ghibli S,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22.0,295.0,0.04271186569989738,6112
MASERATI,Ghibli SQ4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22.0,295.0,0.04271186569989738,6113
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.2,10.7,12.6,22.0,295.0,0.04271186569989738,6278
PORSCHE,Panamera GTS,FULL-SIZE,4.0,8,AM8,Z,14.5,10.2,12.6,22.0,295.0,0.04271186569989738,6372
MASERATI,Ghibli S Q4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22.0,295.0,0.04271186569989738,7126
PORSCHE,Panamera GTS,FULL-SIZE,4.0,8,AM8,Z,14.5,10.2,12.6,22.0,295.0,0.04271186569989738,7267
CADILLAC,CTS SEDAN Vsport,MID-SIZE,3.6,6,AS8,Z,15.1,9.9,12.8,22.0,294.0,0.04353741561474443,169
CADILLAC,SRX AWD,SUV - STANDARD,3.6,6,AS6,X,14.8,10.4,12.8,22.0,294.0,0.04353741561474443,185
CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS6,Z,15.3,9.8,12.8,22.0,294.0,0.04353741561474443,192
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,263
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,265
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,267
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,269
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A5,X,15.8,9.2,12.8,22.0,294.0,0.04353741561474443,284
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A5,X,15.8,9.2,12.8,22.0,294.0,0.04353741561474443,300
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.8,9.2,12.8,22.0,294.0,0.04353741561474443,305
FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS6,X,14.6,10.6,12.8,22.0,294.0,0.04353741561474443,371
FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,6,AS6,X,14.8,10.4,12.8,22.0,294.0,0.04353741561474443,400
GMC,YUKON,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,471
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,473
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,479
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15.0,294.0,0.06258503271608937,481
INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,15.0,10.2,12.8,22.0,294.0,0.04353741561474443,539
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.5,10.7,12.8,22.0,294.0,0.04353741561474443,545
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5.0,8,AS8,Z,15.0,10.2,12.8,22.0,294.0,0.04353741561474443,550
JEEP,WRANGLER 4X4 (2-DOOR),SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,22.0,294.0,0.04353741561474443,599
JEEP,WRANGLER 4X4 (2-DOOR),SUV - SMALL,3.6,6,M6,X,14.2,11.0,12.8,22.0,294.0,0.04353741561474443,600
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.4,12.8,22.0,294.0,0.04353741561474443,684
PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22.0,294.0,0.04353741561474443,913
VOLVO,XC90 AWD,SUV - STANDARD,3.2,6,AS6,X,14.9,10.2,12.8,22.0,294.0,0.04353741561474443,1071
AUDI,RS 5,SUBCOMPACT,4.2,8,AM7,Z,14.9,10.1,12.8,22.0,294.0,0.04353741561474443,1132
BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1199
BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1202
BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1204
BMW,750i xDRIVE SEDAN,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1207
BMW,750Li xDRIVE SEDAN,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1208
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1213
BMW,ALPINA B7 xDRIVE LWB,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1214
BMW,ALPINA B7 xDRIVE SWB,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,0.04353741561474443,1215
CADILLAC,SRX AWD,SUV - STANDARD,3.6,6,AS6,X,14.8,10.4,12.8,22.0,294.0,0.04353741561474443,1286
CHEVROLET,CAMARO,COMPACT,6.2,8,AS6,Z,15.3,9.8,12.8,22.0,294.0,0.04353741561474443,1292
FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,6,AS6,X,14.6,10.4,12.8,22.0,294.0,0.04353741561474443,1485
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.6,10.7,12.8,22.0,294.0,0.04353741561474443,1639
JAGUAR,F-TYPE V8 R COUPE,TWO-SEATER,5.0,8,AS8,Z,15.0,10.2,12.8,22.0,294.0,0.04353741561474443,1645
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5.0,8,AS8,Z,15.0,10.2,12.8,22.0,294.0,0.04353741561474443,1646
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,22.0,294.0,0.04353741561474443,1700
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,14.2,11.0,12.8,22.0,294.0,0.04353741561474443,1701
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,14.6,10.4,12.8,22.0,294.0,0.04353741561474443,1790
MASERATI,GHIBLI AWD,MID-SIZE,3.0,6,AS8,Z,15.6,9.5,12.8,22.0,294.0,0.04353741561474443,1800
PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22.0,294.0,0.04353741561474443,2038
PORSCHE,PANAMERA TURBO S,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22.0,294.0,0.04353741561474443,2040
TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS5,X,14.2,11.1,12.8,22.0,294.0,0.04353741561474443,2096
TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,14.2,11.1,12.8,22.0,294.0,0.04353741561474443,2097
MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,AS7,Z,14.7,9.1,12.2,23.0,294.0,0.04149659799069774,3017
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Z,14.3,10.5,12.6,22.0,294.0,0.04285714415465893,3077
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.6,10.1,12.6,22.0,294.0,0.04285714415465893,3171
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23.0,294.0,0.04251700680272109,3543
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.2,15.2,18.0,16.0,294.0,0.061224489795918366,3544
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23.0,294.0,0.04251700680272109,3759
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.3,15.2,18.0,16.0,294.0,0.061224489795918366,3760
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.5,10.2,12.6,22.0,294.0,0.04285714415465893,4242
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23.0,294.0,0.04251700680272109,4598
FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,14.6,10.0,12.5,23.0,294.0,0.04251700680272109,4796
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23.0,294.0,0.04251700680272109,4827
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.5,10.2,12.6,22.0,294.0,0.04285714415465893,5336
AUDI,Q8,SUV - STANDARD,3.0,6,AS8,Z,14.0,10.7,12.5,23.0,294.0,0.04251700680272109,5497
BMW,M2 Competition,SUBCOMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22.0,294.0,0.04285714415465893,5536
BMW,M4 Coupe,COMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22.0,294.0,0.04285714415465893,5551
BMW,M4 Coupe Competition,COMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22.0,294.0,0.04285714415465893,5553
BMW,M4 CS,COMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22.0,294.0,0.04285714415465893,5555
BMW,X6 xDrive50i,SUV - STANDARD,4.4,8,AS8,Z,14.3,10.6,12.6,22.0,294.0,0.04285714415465893,5572
BMW,X7 xDrive50i,SUV - STANDARD,4.4,8,AS8,Z,14.3,10.6,12.6,22.0,294.0,0.04285714415465893,5575
FORD,Taurus AWD,FULL-SIZE,3.5,6,AS6,X,14.6,10.0,12.5,23.0,294.0,0.04251700680272109,5817
GMC,Sierra,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.3,10.4,12.5,23.0,294.0,0.04251700680272109,5852
LAND ROVER,Range Rover Sport Supercharged,SUV - STANDARD,5.0,8,AS8,Z,14.1,10.7,12.6,22.0,294.0,0.04285714415465893,6064
